-8.4375,-1.71875,10,1.585000000000008
10.3125,0.3124999999999982,10,2.2319999999999993
-12.5,-6.09375,10,2.877999999999986
-6.40625,6.71875,10,3.460000000000008
3.75,-2.421875,10,4.106999999999999
8.90625,8.90625,10,4.752999999999986
-7.8125,7.734375,10,5.335000000000008
-12.734375,-4.921875,10,5.852000000000004
-0.46875,2.890625,10,6.4339999999999975
6.25,-8.59375,10,6.950999999999993
10.390625,5.546875,10,7.468999999999994
-2.890625,11.5625,10,7.98599999999999
-10.3125,7.03125,10,8.502999999999986
-7.03125,-5.546875,10,8.955999999999989
6.5625,-2.03125,10,9.407999999999987
-1.328125,6.5625,10,9.86099999999999
-10.15625,1.875,10,10.248999999999995
-5.78125,-5.703125,10,10.637
9.53125,-0.9375,10,11.088999999999999
4.375,10.234375,10,11.477000000000004
-8.828125,2.03125,10,11.930000000000007
3.515625,-5.234375,10,12.318000000000012
-12.96875,-4.765625,10,12.77000000000001
-13.59375,8.515625,10,13.157999999999987
3.75,7.5,10,13.61099999999999
-2.5,-8.59375,10,13.998999999999995
-6.09375,8.671875,10,14.450999999999993
8.75,-9.453125,10,14.903999999999996
9.609375,8.75,10,15.292000000000002
-10.859375,-2.265625,10,15.680000000000007
-8.046875,8.671875,10,16.068000000000012
13.515625,-6.25,10,16.45599999999999
-9.609375,-7.734375,10,16.778999999999996
-1.953125,-2.03125,10,17.004999999999995
-9.765625,3.515625,10,17.232
5.703125,4.6875,10,17.620000000000005
12.265625,0.234375,10,17.781000000000006
6.171875,-5.0,10,17.943000000000012
-7.265625,-5.234375,10,18.33099999999999
-0.703125,1.25,10,18.525000000000006
-10.78125,4.609375,10,18.718999999999994
-2.578125,10.859375,10,18.91300000000001
11.640625,7.421875,10,19.107
4.53125,-1.875,10,19.656000000000006
12.8125,-7.5,10,19.849999999999994
4.296875,-12.421875,10,20.04400000000001
-9.765625,-10.15625,10,20.431999999999988
-3.90625,-7.187499999999999,10,20.626000000000005
-6.71875,-0.859375,10,20.819999999999993
4.21875,-1.484375,10,21.175999999999988
10.390625,3.125,10,21.370000000000005
2.5,5.703125,10,21.724999999999994
-5.703125,2.5,10,22.08099999999999
-5.859375,10.15625,10,22.436000000000007
7.890625,7.265625,10,22.792
6.40625,-6.25,10,23.180000000000007
-8.828125,-2.265625,10,23.568000000000012
-0.3125,10.15625,10,23.95599999999999
8.125,2.734375,10,24.343999999999994
2.734375,-8.90625,10,25.120000000000005
-8.125,-1.25,10,25.474999999999994
1.25,5.78125,10,25.89500000000001
